92470	143	05/03/2019 12:45	06/03/2019 12:18	0	0	0	0	0	7	0	0	-	-	19.14	SU-480210
92471	144	05/03/2019 15:45	06/03/2019 12:18	0	0	0	0	0	0	0	0	-	-	19.14	SU-480211
92472	145	05/03/2019 15:45	06/03/2019 12:19	0	0	0	0	0	13	0	0	-	-	19.14	SU-480213
92473	146	05/03/2019 16:45	06/03/2019 12:19	0	0	0	0	0	5	0	0	-	-	19.14	SU-480214
92490	147	06/03/2019 08:45	06/03/2019 12:19	0	0	0	0	0	61	0	0	-	-	19.14	SU-480215
92491	148	06/03/2019 10:30	06/03/2019 12:20	0	0	0	0	0	25	0	0	-	-	19.14	SU-480216
92492	149	06/03/2019 10:30	06/03/2019 12:21	0	0	0	0	0	33	0	0	-	-	19.14	SU-480217
92569	150	07/03/2019 11:30	07/03/2019 14:09	0	0	0	0	0	6	0	0	-	-	19.14	SU-480370
92570	151	07/03/2019 11:30	07/03/2019 14:10	0	0	0	0	0	16	0	0	-	-	19.14	SU-480371
92664	156	10/03/2019 14:02	11/03/2019 15:34	0	0	0	0	0	12	0	0	-	-	19.14	SU-480662
92665	157	10/03/2019 17:10	11/03/2019 15:35	0	0	0	0	0	27	0	0	-	-	19.14	SU-480663
92666	158	10/03/2019 17:20	11/03/2019 15:35	0	0	0	0	0	23	0	0	-	-	19.14	SU-480664
92667	159	10/03/2019 19:04	11/03/2019 15:35	0	0	0	0	0	23	0	0	-	-	19.14	SU-480665
92668	160	10/03/2019 22:30	11/03/2019 15:36	0	0	0	0	0	28	0	0	-	-	19.14	SU-480666
92669	161	10/03/2019 23:20	11/03/2019 15:36	0	0	0	0	0	11	0	0	-	-	19.14	SU-480667
92670	162	11/03/2019 00:55	11/03/2019 15:36	0	0	0	0	0	16	0	0	-	-	19.14	SU-480668
92671	163	11/03/2019 07:50	11/03/2019 15:36	0	0	0	0	0	15	0	0	-	-	19.14	SU-480669
92672	164	11/03/2019 09:15	11/03/2019 15:37	0	0	0	0	0	14	0	0	-	-	19.14	SU-480670
92673	165	11/03/2019 11:20	11/03/2019 15:37	0	0	0	0	0	14	0	0	-	-	19.14	SU-480671
92674	166	11/03/2019 12:00	12/03/2019 15:12	0	0	0	0	0	11	0	0	-	-	19.14	SU-480970
92675	167	11/03/2019 15:30	12/03/2019 15:12	0	0	0	0	0	10	0	0	-	-	19.14	SU-480971
92676	168	11/03/2019 15:30	12/03/2019 15:12	0	0	0	0	0	8	0	0	-	-	19.14	SU-480972
92677	169	11/03/2019 09:00	12/03/2019 15:12	0	0	0	0	0	14	0	0	-	-	19.14	SU-480973
92678	170	11/03/2019 21:40	12/03/2019 15:13	0	0	0	0	0	8	0	0	-	-	19.14	SU-480974
92679	171	11/03/2019 21:50	12/03/2019 15:13	0	0	0	0	0	9	0	0	-	-	19.14	SU-480975
92680	172	12/03/2019 10:30	12/03/2019 15:13	0	0	0	0	0	25	0	0	-	-	19.14	SU-480976
92681	173	12/03/2019 11:45	12/03/2019 15:13	0	0	0	0	0	16	0	0	-	-	19.14	SU-480977
92682	174	12/03/2019 11:45	12/03/2019 15:13	0	0	0	0	0	7	0	0	-	-	19.14	SU-480978
92683	175	12/03/2019 14:30	12/03/2019 15:14	0	0	0	0	0	11	0	0	-	-	19.14	SU-480979
92684	176	12/03/2019 14:30	12/03/2019 15:14	0	0	0	0	0	11	0	0	-	-	19.14	SU-480980
92685	177	12/03/2019 19:00	13/03/2019 13:19	0	0	0	0	0	7	0	0	-	-	19.14	SU-481299
92686	178	12/03/2019 19:15	13/03/2019 13:19	0	0	0	0	0	76	0	0	-	-	19.14	SU-481300
92687	179	12/03/2019 20:50	13/03/2019 13:20	0	0	0	0	0	4	0	0	-	-	19.14	SU-481301
92688	180	12/03/2019 21:00	13/03/2019 13:20	0	0	0	0	0	28	0	0	-	-	19.14	SU-481302
92689	181	12/03/2019 22:30	13/03/2019 13:21	0	0	0	0	0	7	0	0	-	-	19.14	SU-481303
92690	182	12/03/2019 23:45	13/03/2019 13:21	0	0	0	0	0	13	0	0	-	-	19.14	SU-481304
92691	183	13/03/2019 01:30	13/03/2019 13:21	0	0	0	0	0	10	0	0	-	-	19.14	SU-481305
92692	184	13/03/2019 02:40	13/03/2019 13:22	0	0	0	0	0	15	0	0	-	-	19.14	SU-481306
92693	185	13/03/2019 10:30	13/03/2019 13:22	0	0	0	0	0	10	0	0	-	-	19.14	SU-481307
92694	186	13/03/2019 11:30	13/03/2019 13:22	0	0	0	0	0	22	0	0	-	-	19.14	SU-481308
92695	187	13/03/2019 11:30	13/03/2019 13:23	0	0	0	0	0	12	0	0	-	-	19.14	SU-481309
92696	borehole	13/03/2019 11:45	13/03/2019 13:23	0	0	0	0	0	6	0	0	-	-	19.14	SU-481310
92803	188	13/03/2019 15:00	14/03/2019 15:02	0	0	0	0	0	7	0	0	-	-	19.14	SU-481587
92804	189	13/03/2019 15:00	14/03/2019 15:02	0	0	0	0	0	3	0	0	-	-	19.14	SU-481588
92805	190	13/03/2019 19:20	14/03/2019 15:03	0	0	0	0	0	12	0	0	-	-	19.14	SU-481590
92806	191	13/03/2019 22:35	14/03/2019 15:03	0	0	0	0	0	9	0	0	-	-	19.14	SU-481591
92807	192	13/03/2019 23:00	14/03/2019 15:04	0	0	0	0	0	14	0	0	-	-	19.14	SU-481592
92808	193	14/03/2019 02:15	14/03/2019 15:05	0	0	0	0	0	22	0	0	-	-	19.14	SU-481593
92809	194	14/03/2019 13:45	14/03/2019 15:06	0	0	0	0	0	90	0	0	-	-	19.14	SU-481594
92810	195	14/03/2019 13:45	14/03/2019 15:06	0	0	0	0	0	90	0	0	-	-	19.14	SU-481595
92852	196	16/03/2019 06:30	17/03/2019 13:32	0	0	0	0	0	49	0	0	-	-	19.14	SU-481968
92853	197	16/03/2019 09:30	17/03/2019 13:32	0	0	0	0	0	90	0	0	-	-	19.14	SU-481969
92854	198	16/03/2019 13:00	17/03/2019 13:32	0	0	0	0	0	90	0	0	-	-	19.14	SU-481970
92855	199	16/03/2019 14:40	17/03/2019 13:34	0	0	0	0	0	35	0	0	-	-	19.14	SU-481971
92856	200	16/03/2019 22:15	17/03/2019 13:35	0	0	0	0	0	53	0	0	-	-	19.14	SU-481972
92857	201	16/03/2019 22:15	17/03/2019 13:35	0	0	0	0	0	25	0	0	-	-	19.14	SU-481973
92620	152	10/03/2019 08:40	10/03/2019 14:21	0	0	0	0	0	90	0	0	-	-	19.14	SU-480537
92621	153	10/03/2019 10:35	10/03/2019 14:23	0	0	0	0	0	39	0	0	-	-	19.14	SU-480538
92622	154	10/03/2019 11:30	10/03/2019 14:24	0	0	0	0	0	60	0	0	-	-	19.14	SU-480539
92623	155	10/03/2019 11:45	10/03/2019 14:24	0	0	0	0	0	14	0	0	-	-	19.14	SU-480540
93067	202	22/03/2019 08:09	22/03/2019 13:53	0	0	0	0	0	90	0	0	-	-	19.14	SU-483316
93068	203	22/03/2019 09:05	22/03/2019 13:54	0	0	0	0	0	27	0	0	-	-	19.14	SU-483317
93069	204	22/03/2019 12:00	22/03/2019 13:54	0	0	0	0	0	6	0	0	-	-	19.14	SU-483318
93070	205	22/03/2019 12:00	22/03/2019 13:54	0	0	0	0	0	2	0	0	-	-	19.14	SU-483319
93145	206	22/03/2019 15:45	23/03/2019 12:35	0	0	0	0	0	7	0	0	-	-	19.14	SU-483367
93146	207	22/03/2019 15:45	23/03/2019 12:36	0	0	0	0	0	1	0	0	-	-	19.14	SU-483368
93147	208	22/03/2019 19:00	23/03/2019 12:36	0	0	0	0	0	30	0	0	-	-	19.14	SU-483369
93148	209	22/03/2019 19:15	23/03/2019 12:36	0	0	0	0	0	4	0	0	-	-	19.14	SU-483370
93149	210	22/03/2019 20:30	23/03/2019 12:37	0	0	0	0	0	3	0	0	-	-	19.14	SU-483371
93150	211	22/03/2019 22:00	23/03/2019 12:37	0	0	0	0	0	16	0	0	-	-	19.14	SU-483372
93151	212	22/03/2019 23:10	23/03/2019 12:37	0	0	0	0	0	7	0	0	-	-	19.14	SU-483373
93152	213	23/03/2019 01:15	23/03/2019 12:38	0	0	0	0	0	3	0	0	-	-	19.14	SU-483374
93153	214	23/03/2019 02:10	23/03/2019 12:38	0	0	0	0	0	8	0	0	-	-	19.14	SU-483375
93154	215	23/03/2019 10:00	23/03/2019 12:38	0	0	0	0	0	1	0	0	-	-	19.14	SU-483376
93234	216	24/03/2019 10:45	25/03/2019 13:32	0	0	0	0	0	90	0	0	-	-	19.14	SU-483447
93235	217	24/03/2019 10:45	25/03/2019 13:33	0	0	0	0	0	25	0	0	-	-	19.14	SU-483448
93236	218	25/03/2019 13:35	26/03/2019 17:06	0	0	0	0	0	10	0	0	-	-	19.14	SU-483534
93237	219	25/03/2019 15:40	26/03/2019 17:06	0	0	0	0	0	23	0	0	-	-	19.14	SU-483535
93238	220	26/03/2019 07:45	26/03/2019 17:07	0	0	0	0	0	17	0	0	-	-	19.14	SU-483536
93239	221	26/03/2019 08:50	26/03/2019 17:07	0	0	0	0	0	46	0	0	-	-	19.14	SU-483537
93240	222	26/03/2019 10:40	26/03/2019 17:08	0	0	0	0	0	29	0	0	-	-	19.14	SU-483538
93241	223	26/03/2019 10:50	26/03/2019 17:08	0	0	0	0	0	14	0	0	-	-	19.14	SU-483539
93242	224	26/03/2019 13:45	26/03/2019 17:08	0	0	0	0	0	19	0	0	-	-	19.14	SU-483540
93243	225	26/03/2019 16:30	27/03/2019 14:10	0	0	0	0	0	14	0	0	-	-	19.14	SU-483673
93244	226	26/03/2019 19:40	27/03/2019 14:11	0	0	0	0	0	74	0	0	-	-	19.14	SU-483674
93245	227	26/03/2019 20:35	27/03/2019 14:11	0	0	0	0	0	90	0	0	-	-	19.14	SU-483675
93246	228	26/03/2019 22:30	27/03/2019 14:11	0	0	0	0	0	11	0	0	-	-	19.14	SU-483676
93247	229	27/03/2019 00:25	27/03/2019 14:11	0	0	0	0	0	11	0	0	-	-	19.14	SU-483677
93315	230	27/03/2019 09:10	28/03/2019 15:36	0	0	0	0	0	17	0	0	-	-	19.14	SU-483801
93316	231	28/03/2019 09:00	28/03/2019 15:37	0	0	0	0	0	41	0	0	-	-	19.14	SU-483802
93317	232	28/03/2019 09:15	28/03/2019 15:37	0	0	0	0	0	65	0	0	-	-	19.14	SU-483803
93318	233	28/03/2019 11:50	28/03/2019 15:37	0	0	0	0	0	34	0	0	-	-	19.14	SU-483804
93319	234	28/03/2019 14:15	28/03/2019 15:38	0	0	0	0	0	77	0	0	-	-	19.14	SU-483805
93320	235	28/03/2019 14:15	28/03/2019 15:38	0	0	0	0	0	23	0	0	-	-	19.14	SU-483806
93400	236	29/03/2019 16:30	30/03/2019 13:57	0	0	0	0	0	90	0	0	-	-	19.14	SU-483892
93401	237	29/03/2019 16:30	30/03/2019 13:58	0	0	0	0	0	90	0	0	-	-	19.14	SU-483893
93402	238	29/03/2019 19:20	30/03/2019 13:59	0	0	0	0	0	16	0	0	-	-	19.14	SU-483894
93403	239	29/03/2019 20:50	30/03/2019 13:59	0	0	0	0	0	14	0	0	-	-	19.14	SU-483895
93404	240	29/03/2019 20:50	30/03/2019 13:59	0	0	0	0	0	16	0	0	-	-	19.14	SU-483896
